                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    316,                 1.4141,                0.62179,                0.84214,                0.83548,                0.74673,                0.80574,                  0.322,                 2.0614,                 0.8189,                0.93185,              0.0013783,              0.0013783,              0.0013783
                    317,                 1.4073,                0.60418,                0.83965,                0.82603,                0.73957,                 0.8042,                0.31977,                 2.0641,                0.81979,                0.93211,              0.0013763,              0.0013763,              0.0013763
                    318,                 1.4188,                0.61446,                0.84429,                0.82704,                0.73691,                0.79406,                0.31696,                  2.082,                0.84231,                0.93463,              0.0013743,              0.0013743,              0.0013743
                    319,                 1.3891,                0.59879,                0.83613,                 0.8255,                0.74869,                0.80238,                0.32356,                 2.0945,                0.84263,                0.92963,              0.0013723,              0.0013723,              0.0013723
                    320,                 1.4041,                 0.6093,                0.83985,                 0.8079,                0.72971,                0.77961,                0.30343,                 2.1335,                0.87284,                0.94009,              0.0013704,              0.0013704,              0.0013704
                    321,                 1.5305,                0.63334,                0.84279,                0.78938,                0.71867,                0.76309,                 0.2894,                 2.1613,                0.87415,                0.94551,              0.0013684,              0.0013684,              0.0013684
                    322,                 1.4504,                0.63059,                0.83738,                 0.7852,                0.71053,                0.77049,                0.28456,                 2.2128,                0.85519,                0.94601,              0.0013664,              0.0013664,              0.0013664
                    323,                 1.4556,                0.61301,                 0.8426,                0.80985,                 0.7275,                0.78355,                0.30667,                 2.1107,                0.85534,                0.93239,              0.0013644,              0.0013644,              0.0013644
                    324,                 1.4237,                0.61031,                0.83717,                0.81962,                0.71859,                0.78962,                0.31124,                 2.0904,                0.84837,                 0.9292,              0.0013624,              0.0013624,              0.0013624
                    325,                 1.3516,                 0.5988,                0.83542,                0.82016,                0.72186,                0.78557,                0.30535,                 2.1373,                0.83433,                0.93543,              0.0013605,              0.0013605,              0.0013605
                    326,                 1.4103,                0.60338,                0.83701,                0.80707,                0.73626,                0.79152,                0.31184,                 2.1412,                0.84191,                0.93717,              0.0013585,              0.0013585,              0.0013585
                    327,                 1.3413,                0.58525,                0.83099,                0.81787,                0.71531,                0.78678,                0.31061,                 2.1243,                0.84159,                0.93403,              0.0013565,              0.0013565,              0.0013565
                    328,                 1.3539,                0.58947,                0.83367,                0.83651,                0.73233,                0.79791,                0.32293,                 2.0696,                 0.8157,                0.92688,              0.0013545,              0.0013545,              0.0013545
                    329,                 1.3929,                0.61141,                0.83909,                0.81508,                0.74738,                0.79516,                0.31847,                 2.0836,                0.83349,                0.93285,              0.0013525,              0.0013525,              0.0013525
                    330,                 1.3883,                 0.6063,                0.84219,                0.82016,                0.74319,                0.79693,                0.32368,                 2.0426,                0.81261,                0.92412,              0.0013506,              0.0013506,              0.0013506
                    331,                 1.3768,                0.60019,                0.83127,                0.80887,                0.75524,                0.80311,                 0.3152,                  2.081,                0.83217,                 0.9295,              0.0013486,              0.0013486,              0.0013486
                    332,                 1.4366,                0.61565,                0.83004,                 0.8142,                0.73129,                0.79633,                0.30746,                 2.1221,                0.82872,                0.93475,              0.0013466,              0.0013466,              0.0013466
                    333,                  1.432,                0.61498,                 0.8479,                0.82087,                0.73233,                0.78705,                0.30223,                  2.109,                0.84405,                0.93896,              0.0013446,              0.0013446,              0.0013446
                    334,                 1.5528,                0.64283,                0.84882,                0.83188,                0.72864,                0.78407,                0.30782,                 2.0987,                0.83253,                 0.9405,              0.0013426,              0.0013426,              0.0013426
                    335,                 1.4996,                0.64039,                0.83994,                0.78704,                0.71335,                 0.7695,                0.29237,                 2.1652,                0.83128,                0.93606,              0.0013407,              0.0013407,              0.0013407
                    336,                 1.5172,                0.62155,                0.85148,                0.77532,                0.72448,                0.77118,                0.28937,                 2.1771,                0.84518,                0.93822,              0.0013387,              0.0013387,              0.0013387
                    337,                 1.3961,                0.60526,                0.83612,                0.81655,                0.74673,                0.80187,                0.32082,                 2.0471,                0.83217,                0.92605,              0.0013367,              0.0013367,              0.0013367
                    338,                 1.4448,                0.61911,                0.83722,                0.81738,                0.75131,                0.80676,                 0.3245,                 2.0703,                0.82235,                0.92589,              0.0013347,              0.0013347,              0.0013347
                    339,                 1.4252,                0.61356,                0.83511,                0.79846,                0.71793,                0.77658,                0.29126,                 2.1711,                0.82183,                0.93408,              0.0013327,              0.0013327,              0.0013327
                    340,                 1.3686,                0.58635,                0.83292,                0.81696,                0.71564,                0.78199,                0.31307,                 2.0816,                0.81307,                0.92794,              0.0013308,              0.0013308,              0.0013308
                    341,                 1.4284,                0.60859,                 0.8387,                0.80279,                0.72197,                0.78161,                0.30958,                  2.104,                0.81436,                0.93049,              0.0013288,              0.0013288,              0.0013288
                    342,                 1.2973,                0.56444,                0.83867,                0.80516,                0.72751,                0.78591,                0.30322,                 2.1247,                0.82539,                0.93427,              0.0013268,              0.0013268,              0.0013268
                    343,                 1.3487,                0.58147,                 0.8329,                0.81017,                0.75785,                0.80868,                0.31956,                 2.0967,                0.81313,                0.93062,              0.0013248,              0.0013248,              0.0013248
                    344,                  1.384,                 0.5953,                0.83719,                0.81278,                0.73822,                0.80133,                0.32039,                 2.1001,                0.81321,                0.92947,              0.0013228,              0.0013228,              0.0013228
                    345,                 1.3528,                0.58662,                0.83706,                0.81952,                0.74293,                0.79797,                0.31957,                 2.0564,                0.82572,                0.92663,              0.0013209,              0.0013209,              0.0013209
                    346,                 1.4068,                0.60531,                0.83933,                0.81381,                0.74373,                0.79516,                0.31388,                 2.0798,                0.83054,                0.92684,              0.0013189,              0.0013189,              0.0013189
                    347,                 1.3435,                0.58784,                0.83153,                0.82467,                0.73569,                0.79752,                0.32129,                 2.0582,                0.82246,                  0.927,              0.0013169,              0.0013169,              0.0013169
                    348,                 1.3962,                0.59887,                0.83664,                0.82859,                0.72579,                0.78831,                0.31492,                  2.072,                0.82166,                0.93088,              0.0013149,              0.0013149,              0.0013149
                    349,                 1.3309,                0.57652,                0.83626,                0.81792,                0.74542,                 0.7966,                0.32449,                 2.0529,                0.81199,                0.92604,              0.0013129,              0.0013129,              0.0013129
                    350,                 1.2985,                0.57357,                0.82823,                0.83496,                0.73757,                0.80471,                0.32995,                 2.0332,                0.80615,                0.92289,               0.001311,               0.001311,               0.001311
                    351,                  1.334,                0.57491,                0.83089,                0.82338,                0.73834,                0.79775,                0.31448,                    2.1,                0.82598,                0.93375,               0.001309,               0.001309,               0.001309
                    352,                 1.3341,                0.59203,                0.83525,                0.82854,                0.73368,                0.80105,                0.32513,                 2.0488,                0.80851,                0.93087,               0.001307,               0.001307,               0.001307
                    353,                 1.3508,                  0.582,                0.83579,                0.80868,                0.74804,                0.79713,                0.31099,                 2.0952,                0.81598,                0.93161,               0.001305,               0.001305,               0.001305
                    354,                 1.4233,                0.60847,                0.83392,                0.81052,                0.74476,                0.79802,                0.31627,                 2.0693,                0.81555,                0.92572,               0.001303,               0.001303,               0.001303
                    355,                 1.3704,                0.58623,                 0.8321,                0.81541,                0.74297,                0.80155,                0.32036,                 2.0706,                0.82985,                0.93271,              0.0013011,              0.0013011,              0.0013011
                    356,                  1.365,                0.59907,                0.82635,                0.82403,                0.73887,                0.80261,                 0.3229,                 2.0527,                0.82252,                0.92912,              0.0012991,              0.0012991,              0.0012991
                    357,                 1.3487,                0.58827,                0.83292,                0.83061,                0.73429,                0.80092,                0.31848,                 2.0736,                0.81816,                0.93219,              0.0012971,              0.0012971,              0.0012971
                    358,                 1.3959,                0.59768,                 0.8295,                0.83192,                0.73853,                0.80205,                0.31535,                 2.0921,                0.82126,                0.93628,              0.0012951,              0.0012951,              0.0012951
                    359,                 1.3699,                0.59271,                0.83329,                 0.8304,                0.74338,                 0.8063,                0.32343,                 2.0764,                0.81658,                0.93112,              0.0012931,              0.0012931,              0.0012931
                    360,                 1.3859,                0.60236,                0.82751,                0.84223,                0.72668,                0.80555,                0.31938,                 2.0913,                0.83338,                 0.9329,              0.0012912,              0.0012912,              0.0012912
                    361,                 1.3695,                0.59064,                0.83359,                0.82641,                0.71924,                0.78743,                 0.3162,                 2.0807,                 0.8593,                0.93549,              0.0012892,              0.0012892,              0.0012892
                    362,                 1.3876,                0.59216,                0.83319,                0.82592,                0.72346,                0.79804,                0.31814,                 2.0699,                0.83283,                0.93224,              0.0012872,              0.0012872,              0.0012872
                    363,                 1.3306,                0.57729,                0.83266,                0.83551,                0.73495,                0.80288,                0.32239,                 2.0603,                 0.8158,                0.92937,              0.0012852,              0.0012852,              0.0012852
                    364,                 1.4094,                0.61163,                0.82727,                0.81358,                0.75458,                0.80882,                 0.3139,                 2.1063,                0.81665,                0.93526,              0.0012832,              0.0012832,              0.0012832
                    365,                 1.3851,                 0.5932,                0.82936,                0.81015,                0.74845,                0.80392,                0.31714,                  2.098,                0.81614,                0.93392,              0.0012813,              0.0012813,              0.0012813
                    366,                 1.3051,                0.56942,                0.83164,                0.80542,                 0.7284,                 0.7864,                0.31215,                 2.0894,                0.83467,                0.93273,              0.0012793,              0.0012793,              0.0012793
                    367,                 1.3382,                0.58147,                 0.8289,                0.78395,                0.73953,                0.78617,                0.30059,                 2.1544,                0.82064,                0.94172,              0.0012773,              0.0012773,              0.0012773
                    368,                 1.3895,                0.58777,                0.82766,                0.81315,                0.74542,                0.80455,                0.31869,                 2.0924,                0.81184,                0.93411,              0.0012753,              0.0012753,              0.0012753
                    369,                  1.375,                0.58469,                0.82723,                 0.8335,                0.72186,                0.78331,                0.30734,                 2.0993,                0.83814,                0.93516,              0.0012733,              0.0012733,              0.0012733
                    370,                 1.3947,                 0.5926,                0.83535,                 0.8212,                0.75145,                0.80415,                0.31829,                 2.1015,                0.81551,                0.93252,              0.0012714,              0.0012714,              0.0012714
                    371,                 1.3811,                0.58565,                0.83374,                 0.8044,                0.74552,                0.79571,                0.31065,                 2.1273,                0.81343,                  0.938,              0.0012694,              0.0012694,              0.0012694
                    372,                 1.3517,                0.58427,                0.83171,                0.83673,                0.75463,                0.81346,                0.32617,                 2.0564,                0.82171,                0.92884,              0.0012674,              0.0012674,              0.0012674
                    373,                 1.3376,                0.57479,                0.83021,                0.82184,                0.74935,                0.80674,                0.31331,                 2.1151,                0.83524,                0.93548,              0.0012654,              0.0012654,              0.0012654
                    374,                 1.3008,                0.57512,                0.82674,                0.83394,                0.74673,                0.81086,                0.32322,                 2.0789,                0.83004,                0.93105,              0.0012634,              0.0012634,              0.0012634
                    375,                 1.3383,                0.57758,                0.82999,                0.83238,                0.74096,                0.79704,                0.30781,                 2.1309,                0.84145,                  0.938,              0.0012615,              0.0012615,              0.0012615
                    376,                 1.3307,                0.57517,                0.82496,                 0.8418,                 0.7522,                0.81598,                0.32189,                 2.1009,                0.81786,                0.93458,              0.0012595,              0.0012595,              0.0012595
                    377,                 1.3334,                0.57287,                0.82869,                0.84592,                0.74607,                0.80798,                0.32373,                 2.0723,                0.82714,                0.93058,              0.0012575,              0.0012575,              0.0012575
                    378,                 1.2922,                 0.5689,                0.83023,                 0.8466,                0.75126,                 0.8101,                0.32756,                 2.0556,                 0.8235,                0.92571,              0.0012555,              0.0012555,              0.0012555
                    379,                 1.3673,                0.58365,                0.82995,                0.84202,                0.74647,                0.79755,                0.31399,                 2.1227,                0.85355,                0.93733,              0.0012535,              0.0012535,              0.0012535
                    380,                 1.3396,                 0.5809,                0.82184,                0.82628,                0.73691,                0.79833,                0.31489,                 2.1356,                0.83533,                0.93882,              0.0012516,              0.0012516,              0.0012516
                    381,                 1.3132,                0.57388,                0.82521,                0.83887,                0.73936,                0.80279,                0.31513,                 2.0974,                0.84666,                0.93483,              0.0012496,              0.0012496,              0.0012496
                    382,                 1.4143,                0.60027,                0.83526,                0.83303,                0.73465,                0.79495,                0.31098,                 2.0837,                 0.8452,                0.93164,              0.0012476,              0.0012476,              0.0012476
                    383,                 1.3598,                0.58783,                0.83606,                0.84608,                 0.7231,                0.79831,                0.30327,                 2.1692,                0.83398,                  0.941,              0.0012456,              0.0012456,              0.0012456
                    384,                 1.3593,                0.58166,                0.82816,                0.83167,                 0.7356,                 0.8008,                0.31255,                 2.1353,                0.84043,                0.93955,              0.0012436,              0.0012436,              0.0012436
                    385,                 1.3313,                  0.579,                0.83157,                0.82557,                0.73822,                0.80388,                0.32281,                 2.0781,                0.83359,                0.93089,              0.0012417,              0.0012417,              0.0012417
                    386,                 1.3091,                 0.5762,                0.82648,                0.81381,                0.72382,                0.79658,                0.31273,                 2.1289,                 0.8198,                0.93639,              0.0012397,              0.0012397,              0.0012397
                    387,                 1.3553,                0.57929,                0.82239,                0.81271,                0.74122,                0.79973,                0.32232,                 2.0621,                0.80972,                0.92728,              0.0012377,              0.0012377,              0.0012377
                    388,                 1.2647,                0.56044,                0.82868,                0.82329,                0.75654,                0.80163,                0.31509,                 2.0479,                  0.824,                 0.9288,              0.0012357,              0.0012357,              0.0012357
                    389,                 1.3277,                0.57966,                0.83256,                0.83019,                0.76468,                0.81081,                0.32502,                 2.0509,                0.81573,                0.92922,              0.0012337,              0.0012337,              0.0012337
                    390,                 1.3391,                0.57907,                0.82918,                0.82811,                0.75262,                0.80671,                0.32786,                 2.0562,                0.81005,                 0.9277,              0.0012318,              0.0012318,              0.0012318
                    391,                 1.3476,                0.58886,                0.83156,                0.83801,                0.74084,                0.80487,                 0.3263,                 2.0573,                0.82118,                0.92774,              0.0012298,              0.0012298,              0.0012298
                    392,                 1.3218,                0.57828,                0.82671,                0.83635,                0.75587,                 0.8196,                0.32285,                 2.0943,                0.80821,                0.93401,              0.0012278,              0.0012278,              0.0012278
                    393,                 1.3031,                 0.5762,                0.83019,                0.84395,                0.75392,                 0.8164,                0.32375,                 2.0577,                0.81204,                0.93062,              0.0012258,              0.0012258,              0.0012258
                    394,                 1.3419,                0.57912,                0.83368,                  0.823,                0.75982,                0.81037,                0.32515,                 2.0641,                0.81763,                0.93252,              0.0012238,              0.0012238,              0.0012238
                    395,                  1.327,                0.57591,                0.83444,                0.82131,                0.75851,                0.80958,                0.32728,                 2.0749,                0.81113,                 0.9311,              0.0012219,              0.0012219,              0.0012219
                    396,                 1.3524,                0.58506,                0.82457,                  0.849,                0.76898,                0.82701,                0.33194,                 2.0724,                0.80334,                 0.9297,              0.0012199,              0.0012199,              0.0012199
                    397,                 1.3234,                0.57426,                0.82891,                0.83997,                0.75918,                0.81683,                0.32476,                 2.0757,                0.80085,                 0.9322,              0.0012179,              0.0012179,              0.0012179
                    398,                 1.2964,                0.56679,                 0.8215,                0.82312,                0.74935,                0.80706,                0.32243,                 2.0739,                0.80263,                0.93068,              0.0012159,              0.0012159,              0.0012159
                    399,                 1.2801,                0.55656,                0.82545,                0.82863,                0.75633,                0.81258,                0.32478,                 2.0808,                0.82447,                0.93358,              0.0012139,              0.0012139,              0.0012139
                    400,                 1.3089,                0.57085,                0.82696,                0.83453,                0.76243,                0.82014,                0.32812,                 2.0555,                0.83243,                 0.9265,               0.001212,               0.001212,               0.001212
                    401,                 1.2523,                0.55405,                 0.8193,                0.83379,                0.74935,                0.81194,                0.32299,                  2.072,                0.83044,                0.92856,                0.00121,                0.00121,                0.00121
                    402,                 1.3053,                0.56969,                0.82116,                0.82959,                0.74236,                0.80232,                0.32611,                 2.0604,                0.81623,                0.92973,               0.001208,               0.001208,               0.001208
                    403,                 1.3358,                0.57445,                0.82426,                0.81734,                0.74149,                0.79436,                0.32063,                  2.072,                0.82756,                0.93366,               0.001206,               0.001206,               0.001206
                    404,                 1.2855,                0.55722,                0.82557,                 0.8298,                0.74346,                0.80447,                0.32354,                 2.0571,                0.82412,                0.93157,               0.001204,               0.001204,               0.001204
                    405,                 1.3682,                0.58654,                0.82407,                 0.8162,                0.73818,                0.79799,                 0.3171,                 2.0821,                0.80809,                0.93204,              0.0012021,              0.0012021,              0.0012021
                    406,                 1.2924,                 0.5592,                0.82143,                0.81733,                0.74476,                 0.8022,                0.31889,                 2.0763,                0.81661,                0.93403,              0.0012001,              0.0012001,              0.0012001
                    407,                 1.2828,                0.55968,                0.82797,                0.83817,                0.73893,                0.80844,                0.32544,                 2.0487,                0.81565,                0.92979,              0.0011981,              0.0011981,              0.0011981
                    408,                 1.2765,                0.55658,                0.82663,                0.84848,                0.73293,                  0.812,                0.32209,                 2.0844,                0.82266,                0.93467,              0.0011961,              0.0011961,              0.0011961
                    409,                 1.3118,                0.56252,                0.82494,                0.85576,                0.73822,                0.81408,                 0.3288,                  2.061,                0.80493,                0.93027,              0.0011941,              0.0011941,              0.0011941
                    410,                 1.2796,                0.55591,                 0.8253,                0.84627,                0.74149,                 0.8103,                0.32662,                 2.0736,                0.81076,                0.93333,              0.0011922,              0.0011922,              0.0011922
                    411,                 1.2677,                0.55082,                0.83219,                0.84024,                0.73658,                0.81399,                0.33254,                 2.0421,                0.80622,                0.93113,              0.0011902,              0.0011902,              0.0011902
                    412,                 1.3669,                0.57892,                 0.8307,                0.83869,                0.74177,                0.80917,                0.32637,                 2.0774,                 0.8125,                0.93359,              0.0011882,              0.0011882,              0.0011882
                    413,                  1.303,                0.56615,                0.82459,                0.83636,                0.74411,                0.80801,                0.32672,                 2.0627,                0.80108,                 0.9312,              0.0011862,              0.0011862,              0.0011862
                    414,                 1.2765,                0.56379,                0.83124,                0.83249,                0.73429,                0.79531,                 0.3166,                 2.0775,                0.82182,                0.93671,              0.0011842,              0.0011842,              0.0011842
                    415,                 1.3099,                 0.5662,                0.82911,                0.82366,                0.74476,                0.80141,                0.31629,                 2.1043,                0.81597,                0.93442,              0.0011823,              0.0011823,              0.0011823
                    416,                 1.3144,                0.56887,                0.82589,                0.83689,                0.74543,                0.80932,                0.31684,                 2.1421,                0.81789,                0.93943,              0.0011803,              0.0011803,              0.0011803
                    417,                 1.3115,                0.57355,                0.82434,                0.81798,                0.75131,                0.80579,                0.31766,                 2.1066,                0.81578,                0.93584,              0.0011783,              0.0011783,              0.0011783
                    418,                 1.3251,                0.57516,                0.82436,                0.79896,                0.73429,                0.78788,                0.30252,                 2.1528,                0.83295,                 0.9419,              0.0011763,              0.0011763,              0.0011763
                    419,                 1.3239,                0.57684,                 0.8239,                0.80966,                0.75163,                0.80006,                0.30974,                 2.1227,                0.81548,                0.93702,              0.0011743,              0.0011743,              0.0011743
                    420,                 1.2822,                0.56088,                0.82273,                0.82444,                0.74988,                0.80914,                0.32137,                 2.0591,                0.80014,                0.93031,              0.0011724,              0.0011724,              0.0011724
                    421,                 1.3125,                0.56312,                0.82409,                0.81196,                 0.7428,                0.79389,                0.30921,                 2.0941,                0.82912,                 0.9345,              0.0011704,              0.0011704,              0.0011704
                    422,                 1.3471,                 0.5882,                0.82652,                 0.8017,                0.71701,                0.78073,                0.29497,                 2.1681,                 0.8282,                0.94422,              0.0011684,              0.0011684,              0.0011684
                    423,                 1.3299,                0.57228,                 0.8305,                0.83745,                0.73233,                0.79501,                0.30388,                 2.1594,                0.82988,                0.94549,              0.0011664,              0.0011664,              0.0011664
                    424,                 1.2789,                0.56357,                0.82847,                0.81148,                0.73953,                  0.785,                0.30279,                 2.1357,                0.84385,                0.94356,              0.0011644,              0.0011644,              0.0011644
                    425,                 1.3083,                0.57084,                0.82831,                0.79253,                0.67748,                0.74587,                0.27543,                 2.2261,                0.84437,                0.95227,              0.0011625,              0.0011625,              0.0011625
                    426,                 1.2872,                0.55891,                0.82037,                 0.7862,                0.71234,                0.76672,                0.28741,                 2.1996,                 0.8288,                0.94711,              0.0011605,              0.0011605,              0.0011605
                    427,                 1.2544,                 0.5488,                0.82142,                0.80677,                0.73775,                0.78488,                0.31067,                 2.1037,                0.82434,                0.93598,              0.0011585,              0.0011585,              0.0011585
                    428,                 1.3403,                0.57126,                0.82359,                0.80267,                0.71609,                0.77583,                 0.2949,                 2.1554,                0.83352,                 0.9393,              0.0011565,              0.0011565,              0.0011565
                    429,                 1.3111,                0.56997,                0.82934,                0.76619,                0.69702,                0.74733,                0.28322,                 2.1796,                0.84445,                0.94083,              0.0011545,              0.0011545,              0.0011545
                    430,                 1.2578,                0.55047,                0.82482,                0.80239,                 0.7428,                0.79118,                0.31148,                 2.0765,                0.83856,                0.93052,              0.0011526,              0.0011526,              0.0011526
                    431,                 1.2515,                0.54448,                0.82443,                0.79856,                0.74457,                0.79743,                0.31174,                 2.0989,                0.81998,                 0.9307,              0.0011506,              0.0011506,              0.0011506
                    432,                 1.2385,                0.54147,                0.82169,                0.80793,                0.72951,                 0.7923,                0.31001,                 2.1115,                0.81885,                0.93465,              0.0011486,              0.0011486,              0.0011486
                    433,                 1.3743,                0.59169,                0.83068,                0.81066,                0.75262,                0.80752,                0.31975,                 2.0857,                0.81521,                0.93077,              0.0011466,              0.0011466,              0.0011466
                    434,                 1.2899,                0.56191,                0.82179,                0.80957,                0.74935,                0.80384,                0.31398,                 2.1087,                0.81191,                0.93477,              0.0011446,              0.0011446,              0.0011446
                    435,                 1.2166,                0.53611,                0.82136,                0.80973,                   0.75,                0.80151,                0.32258,                  2.085,                0.82733,                0.93616,              0.0011427,              0.0011427,              0.0011427
                    436,                 1.2427,                 0.5521,                0.82668,                0.81607,                0.73752,                0.80007,                0.32425,                 2.1025,                0.84033,                0.94078,              0.0011407,              0.0011407,              0.0011407
                    437,                 1.2653,                0.54864,                0.82487,                0.82042,                0.70858,                0.78635,                0.30638,                 2.1657,                0.86138,                0.94195,              0.0011387,              0.0011387,              0.0011387
                    438,                 1.2792,                 0.5584,                0.82488,                0.82246,                0.73671,                0.80074,                0.32726,                 2.0704,                 0.8286,                0.92894,              0.0011367,              0.0011367,              0.0011367
                    439,                 1.2742,                0.55883,                0.82736,                0.83107,                0.74411,                0.80555,                0.32969,                 2.0716,                0.83023,                0.93411,              0.0011347,              0.0011347,              0.0011347
                    440,                 1.2596,                 0.5521,                0.82343,                0.82432,                0.75196,                0.80908,                0.32425,                 2.0831,                0.82906,                0.93118,              0.0011328,              0.0011328,              0.0011328
                    441,                 1.2562,                0.55147,                0.81992,                0.81944,                0.73495,                 0.7955,                0.31521,                 2.0812,                0.84902,                0.93343,              0.0011308,              0.0011308,              0.0011308
                    442,                 1.2575,                0.55728,                0.82529,                 0.8199,                0.72906,                0.79504,                 0.3168,                 2.0798,                0.84193,                0.93793,              0.0011288,              0.0011288,              0.0011288
                    443,                 1.2429,                 0.5452,                0.82448,                 0.8334,                0.74971,                0.80688,                0.31821,                 2.1053,                0.84726,                0.93953,              0.0011268,              0.0011268,              0.0011268
                    444,                 1.3014,                0.56222,                0.82048,                0.82991,                0.74411,                0.80913,                0.32619,                 2.1001,                0.83296,                0.93601,              0.0011248,              0.0011248,              0.0011248
                    445,                 1.2747,                0.55263,                0.82533,                0.83421,                0.74738,                0.81622,                0.33063,                 2.0575,                0.82744,                0.92984,              0.0011229,              0.0011229,              0.0011229
                    446,                 1.3344,                0.56889,                0.82262,                0.82456,                0.73495,                0.79942,                0.31714,                 2.1026,                 0.8389,                0.93593,              0.0011209,              0.0011209,              0.0011209
                    447,                 1.3025,                0.56281,                0.82451,                0.84721,                 0.7439,                0.81194,                0.32326,                 2.0944,                0.82302,                0.93365,              0.0011189,              0.0011189,              0.0011189
                    448,                 1.3152,                0.56885,                0.81917,                0.83978,                0.74869,                0.81065,                0.31991,                  2.083,                0.82064,                0.93395,              0.0011169,              0.0011169,              0.0011169
                    449,                 1.2624,                0.55934,                0.82372,                0.81343,                0.75329,                0.80428,                0.32073,                 2.0653,                 0.8249,                0.93055,              0.0011149,              0.0011149,              0.0011149
                    450,                 1.2552,                0.54993,                0.82684,                0.82325,                0.74738,                0.80604,                0.31713,                 2.1106,                0.82643,                0.93583,               0.001113,               0.001113,               0.001113
                    451,                 1.2353,                0.54324,                 0.8246,                0.82948,                0.74497,                0.80543,                0.31766,                 2.0919,                0.81915,                0.93386,               0.001111,               0.001111,               0.001111
                    452,                 1.2436,                  0.549,                0.82056,                0.81596,                0.72831,                0.79358,                 0.3106,                 2.1127,                0.83439,                0.93619,               0.001109,               0.001109,               0.001109
                    453,                  1.255,                0.55553,                0.82382,                   0.83,                0.74447,                0.80848,                0.32213,                 2.0883,                0.83107,                0.93603,               0.001107,               0.001107,               0.001107
                    454,                 1.3118,                0.56137,                0.82143,                0.81342,                0.74607,                0.79881,                0.31439,                  2.126,                0.81615,                0.93972,               0.001105,               0.001105,               0.001105
                    455,                 1.3006,                0.56642,                0.81809,                0.79999,                 0.7199,                0.78013,                0.29604,                 2.1769,                0.83884,                0.94425,              0.0011031,              0.0011031,              0.0011031
                    456,                 1.2651,                0.55316,                0.81925,                0.80051,                0.73796,                0.79312,                0.30539,                 2.1673,                0.82489,                 0.9446,              0.0011011,              0.0011011,              0.0011011
                    457,                  1.274,                0.55395,                0.81699,                0.79096,                0.73495,                0.78367,                0.30174,                 2.1876,                 0.8195,                0.94717,              0.0010991,              0.0010991,              0.0010991
                    458,                 1.2408,                0.54931,                0.82498,                0.79702,                0.73887,                0.78482,                0.30557,                 2.1501,                0.81558,                0.93871,              0.0010971,              0.0010971,              0.0010971
                    459,                 1.2243,                 0.5424,                 0.8241,                0.82361,                0.73298,                0.79278,                0.31132,                 2.1351,                0.81011,                 0.9376,              0.0010951,              0.0010951,              0.0010951
                    460,                 1.2993,                0.55765,                0.81717,                0.82637,                 0.7356,                0.79617,                0.31123,                 2.1258,                0.81694,                0.93758,              0.0010932,              0.0010932,              0.0010932
                    461,                 1.1992,                0.53835,                0.82027,                0.82015,                0.72906,                0.79204,                0.31328,                 2.0968,                0.80406,                0.93425,              0.0010912,              0.0010912,              0.0010912
                    462,                 1.2261,                0.54283,                0.82326,                0.83225,                0.73704,                0.79873,                0.31765,                 2.0824,                0.81115,                0.93258,              0.0010892,              0.0010892,              0.0010892
                    463,                 1.2299,                0.54795,                0.82044,                0.83292,                0.73734,                  0.802,                0.31928,                 2.0979,                0.83695,                 0.9327,              0.0010872,              0.0010872,              0.0010872
                    464,                 1.2259,                0.54158,                0.81796,                 0.8292,                0.74348,                0.80654,                 0.3201,                 2.1036,                0.82047,                0.93393,              0.0010852,              0.0010852,              0.0010852
                    465,                 1.2745,                0.56164,                0.81996,                 0.8281,                0.73298,                 0.8045,                0.31334,                 2.1304,                0.80949,                0.93855,              0.0010833,              0.0010833,              0.0010833
                    466,                 1.2715,                0.55501,                0.81783,                0.84137,                0.74411,                0.80752,                0.31956,                 2.1208,                 0.8084,                0.93937,              0.0010813,              0.0010813,              0.0010813
                    467,                 1.2936,                0.56332,                0.82665,                0.82695,                0.73364,                 0.7898,                0.31168,                 2.1319,                0.83225,                 0.9402,              0.0010793,              0.0010793,              0.0010793
                    468,                 1.3037,                0.56992,                0.82193,                 0.8158,                0.73622,                0.79477,                 0.3013,                  2.162,                0.83166,                0.94324,              0.0010773,              0.0010773,              0.0010773
                    469,                 1.2507,                0.55179,                 0.8204,                0.82306,                0.74583,                0.80288,                0.31386,                 2.1265,                0.81833,                0.93901,              0.0010753,              0.0010753,              0.0010753
                    470,                 1.2772,                0.55879,                0.82289,                0.82127,                0.74215,                  0.801,                0.30975,                 2.1447,                0.82842,                0.94267,              0.0010734,              0.0010734,              0.0010734
                    471,                 1.2701,                0.55464,                0.82351,                0.83027,                0.73954,                0.80099,                0.30826,                  2.159,                0.81879,                0.94264,              0.0010714,              0.0010714,              0.0010714
                    472,                  1.265,                0.54937,                0.82125,                 0.8434,                0.74723,                 0.8112,                0.32035,                 2.1083,                0.80072,                0.93772,              0.0010694,              0.0010694,              0.0010694
                    473,                 1.1983,                0.52674,                0.81878,                0.83178,                0.76374,                0.81686,                0.31994,                 2.0945,                0.80439,                 0.9366,              0.0010674,              0.0010674,              0.0010674
